번호,제품명,용량,가격,세부스펙,이미지,상품주소
245,PATRIOT P400 Lite M.2 NVMe,2TB,"508,480","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,700MB/s / 읽기IOPS : 340K / 쓰기IOPS : 540K / [지원기능] TRIM / ECC / DEVSLP / HMB / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 560TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.8mm / 20g / [기타] 26년 1월부로 읽기/쓰기 정보 변경 닫기",https://img.danuri.io/catalog-image/305/875/076/b56b2ef5166c4636bece0a9f59607776.jpg?shrink=130:130&_v=20260921082648,https://prod.danawa.com/info/?pcode=76875284&cate=112760
246,PATRIOT P400 Lite M.2 NVMe,1TB,"275,900","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,700MB/s / 읽기IOPS : 340K / 쓰기IOPS : 540K / [지원기능] TRIM / ECC / DEVSLP / HMB / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 560TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.8mm / 20g / [기타] 26년 1월부로 읽기/쓰기 정보 변경 닫기",https://img.danuri.io/catalog-image/305/875/076/b56b2ef5166c4636bece0a9f59607776.jpg?shrink=130:130&_v=20260921082648,https://prod.danawa.com/info/?pcode=76875305&cate=112760
247,PATRIOT P400 Lite M.2 NVMe,500GB,"161,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,700MB/s / 읽기IOPS : 340K / 쓰기IOPS : 540K / [지원기능] TRIM / ECC / DEVSLP / HMB / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 560TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.8mm / 20g / [기타] 26년 1월부로 읽기/쓰기 정보 변경 닫기",https://img.danuri.io/catalog-image/305/875/076/b56b2ef5166c4636bece0a9f59607776.jpg?shrink=130:130&_v=20260921082648,https://prod.danawa.com/info/?pcode=76875311&cate=112760
248,ADATA XPG MARS 980 BLADE M.2 NVMe,2TB,"647,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / DRAM 탑재 / 컨트롤러 : 실리콘모션 SM2508 / [성능] 순차읽기 : 14,000MB/s / 순차쓰기 : 10,000MB/s / 읽기IOPS : 1,600K / 쓰기IOPS : 1,650K / [지원기능] ECC / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 160만 / TBW : 740TB / PS5 호환(6,100MB/s) / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 4.5mm / 12g 닫기",https://img.danuri.io/catalog-image/900/133/088/088a51c9444f46c8b64ceb2cf433a0a0.jpg?shrink=130:130&_v=20260921131054,https://prod.danawa.com/info/?pcode=88133846&cate=112760
249,ADATA XPG MARS 980 BLADE M.2 NVMe,1TB,"375,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / DRAM 탑재 / 컨트롤러 : 실리콘모션 SM2508 / [성능] 순차읽기 : 14,000MB/s / 순차쓰기 : 10,000MB/s / 읽기IOPS : 1,600K / 쓰기IOPS : 1,650K / [지원기능] ECC / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 160만 / TBW : 740TB / PS5 호환(6,100MB/s) / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 4.5mm / 12g 닫기",https://img.danuri.io/catalog-image/900/133/088/088a51c9444f46c8b64ceb2cf433a0a0.jpg?shrink=130:130&_v=20260921131054,https://prod.danawa.com/info/?pcode=88133900&cate=112760
250,TeamGroup GX2,1TB,"238,500","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 파이슨,실리콘모션 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 430MB/s / [지원기능] TRIM / ECC / DEVSLP / GC / S.M.A.R.T / [환경특성] MTBF : 100만 / TBW : 400TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / ※ 2022년 10월부로 패키지 디자인 리뉴얼 / 컨트롤러는 상황에 따라 임의 변경 출고될 수 있음(파이슨/실리콘모션) 닫기",https://img.danuri.io/catalog-image/591/282/009/f4c2122c56894bd49924909dd1dbd75b.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=9282597&cate=112760
251,TeamGroup GX2,512GB,"127,840","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 파이슨,실리콘모션 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 430MB/s / [지원기능] TRIM / ECC / DEVSLP / GC / S.M.A.R.T / [환경특성] MTBF : 100만 / TBW : 400TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / ※ 2022년 10월부로 패키지 디자인 리뉴얼 / 컨트롤러는 상황에 따라 임의 변경 출고될 수 있음(파이슨/실리콘모션) 닫기",https://img.danuri.io/catalog-image/591/282/009/f4c2122c56894bd49924909dd1dbd75b.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=9282591&cate=112760
252,TeamGroup GX2,256GB,"88,000","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 파이슨,실리콘모션 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 430MB/s / [지원기능] TRIM / ECC / DEVSLP / GC / S.M.A.R.T / [환경특성] MTBF : 100만 / TBW : 400TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / ※ 2022년 10월부로 패키지 디자인 리뉴얼 / 컨트롤러는 상황에 따라 임의 변경 출고될 수 있음(파이슨/실리콘모션) 닫기",https://img.danuri.io/catalog-image/591/282/009/f4c2122c56894bd49924909dd1dbd75b.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=9282576&cate=112760
253,타무즈 RXK550 벌크,2TB,"377,660","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 40K / 쓰기IOPS : 70K / [지원기능] TRIM / ECC / DEVSLP / GC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 256TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 48g 닫기",https://img.danuri.io/catalog-image/674/369/033/b027c12b8daf4463b17eb154d31c89c5.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=96423437&cate=112760
254,타무즈 RXK550 벌크,1TB,"198,980","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 40K / 쓰기IOPS : 70K / [지원기능] TRIM / ECC / DEVSLP / GC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 256TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 48g 닫기",https://img.danuri.io/catalog-image/674/369/033/b027c12b8daf4463b17eb154d31c89c5.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=33369665&cate=112760
255,타무즈 RXK550 벌크,512GB,"111,580","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 40K / 쓰기IOPS : 70K / [지원기능] TRIM / ECC / DEVSLP / GC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 256TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 48g 닫기",https://img.danuri.io/catalog-image/674/369/033/b027c12b8daf4463b17eb154d31c89c5.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=33369674&cate=112760
256,타무즈 RXK550 벌크,256GB,"65,500","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 40K / 쓰기IOPS : 70K / [지원기능] TRIM / ECC / DEVSLP / GC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 256TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 48g 닫기",https://img.danuri.io/catalog-image/674/369/033/b027c12b8daf4463b17eb154d31c89c5.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=33369677&cate=112760
257,BIWIN M100,2TB,"375,000","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 480MB/s / 읽기IOPS : 60K / 쓰기IOPS : 60K / [환경특성] MTBF : 150만시간 / TBW : 160TB / A/S기간 : 3년 , 제한보증 / 두께 : 6.7mm / 50g 닫기",https://img.danuri.io/catalog-image/440/424/095/4ae67b5754ac43ee97aca07421714365.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=98777909&cate=112760
258,BIWIN M100,1TB,"236,000","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 480MB/s / 읽기IOPS : 60K / 쓰기IOPS : 60K / [환경특성] MTBF : 150만시간 / TBW : 160TB / A/S기간 : 3년 , 제한보증 / 두께 : 6.7mm / 50g 닫기",https://img.danuri.io/catalog-image/440/424/095/4ae67b5754ac43ee97aca07421714365.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=98777888&cate=112760
259,BIWIN M100,512GB,"112,500","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 480MB/s / 읽기IOPS : 60K / 쓰기IOPS : 60K / [환경특성] MTBF : 150만시간 / TBW : 160TB / A/S기간 : 3년 , 제한보증 / 두께 : 6.7mm / 50g 닫기",https://img.danuri.io/catalog-image/440/424/095/4ae67b5754ac43ee97aca07421714365.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=95424440&cate=112760
260,BIWIN M100,256GB,"66,000","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 480MB/s / 읽기IOPS : 60K / 쓰기IOPS : 60K / [환경특성] MTBF : 150만시간 / TBW : 160TB / A/S기간 : 3년 , 제한보증 / 두께 : 6.7mm / 50g 닫기",https://img.danuri.io/catalog-image/440/424/095/4ae67b5754ac43ee97aca07421714365.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=95424425&cate=112760
261,Seagate 파이어쿠다 530R 히트싱크 M.2 NVMe,2TB,"575,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,400MB/s / 순차쓰기 : 6,900MB/s / 읽기IOPS : 1,300K / 쓰기IOPS : 1,300K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / GC / DEVSLP / 전용 S/W / [환경특성] MTBF : 180만 / TBW : 2,400TB / PS5 호환 / A/S기간 : 5년 , 데이터 복구 3년 , 제한보증 / 방열판 포함 / 두께 : 11.10mm / 49g 닫기",https://img.danuri.io/catalog-image/648/436/061/7cee077ca38844af9ed8fe0c592cced1.jpg?shrink=130:130&_v=20260921110154,https://prod.danawa.com/info/?pcode=61436648&cate=112760
262,Seagate 파이어쿠다 530R 히트싱크 M.2 NVMe,4TB,"1,214,990","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,400MB/s / 순차쓰기 : 6,900MB/s / 읽기IOPS : 1,300K / 쓰기IOPS : 1,300K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / GC / DEVSLP / 전용 S/W / [환경특성] MTBF : 180만 / TBW : 2,400TB / PS5 호환 / A/S기간 : 5년 , 데이터 복구 3년 , 제한보증 / 방열판 포함 / 두께 : 11.10mm / 49g 닫기",https://img.danuri.io/catalog-image/648/436/061/7cee077ca38844af9ed8fe0c592cced1.jpg?shrink=130:130&_v=20260921110154,https://prod.danawa.com/info/?pcode=61436567&cate=112760
263,BIWIN NV7200 M.2 NVMe 해외구매,1TB,"363,360","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 7,200MB/s / 순차쓰기 : 6,200MB/s / 읽기IOPS : 1,000K / 쓰기IOPS : 800K / [지원기능] HMB / TRIM / ECC / [환경특성] MTBF : 150만 / TBW : 400TB / PS5 호환 / 방열판 미포함 / 두께 : 2.45mm / 9g 닫기",https://img.danuri.io/catalog-image/090/944/099/e423d60e1e664e1cacfa3deba82c74fc.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=99944090&cate=112760
264,Sandisk Optimus GX 7100 M.2 NVMe,4TB,"1,529,490","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 6,800MB/s / 순차쓰기 : 5,800MB/s / 읽기IOPS : 760K / 쓰기IOPS : 1,200K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.8g 닫기",https://img.danuri.io/catalog-image/528/669/122/c8e16dd1f6e443cf809f94a41e32cbe4.jpeg?shrink=130:130&_v=20260921142624,https://prod.danawa.com/info/?pcode=122669472&cate=112760
265,Sandisk Optimus GX 7100 M.2 NVMe,2TB,"798,040","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 6,800MB/s / 순차쓰기 : 5,800MB/s / 읽기IOPS : 760K / 쓰기IOPS : 1,200K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.8g 닫기",https://img.danuri.io/catalog-image/528/669/122/c8e16dd1f6e443cf809f94a41e32cbe4.jpeg?shrink=130:130&_v=20260921142624,https://prod.danawa.com/info/?pcode=122669499&cate=112760
266,Sandisk Optimus GX 7100 M.2 NVMe,1TB,"406,380","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 6,800MB/s / 순차쓰기 : 5,800MB/s / 읽기IOPS : 760K / 쓰기IOPS : 1,200K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.8g 닫기",https://img.danuri.io/catalog-image/528/669/122/c8e16dd1f6e443cf809f94a41e32cbe4.jpeg?shrink=130:130&_v=20260921142624,https://prod.danawa.com/info/?pcode=122669509&cate=112760
267,Sandisk Optimus GX 7100 M.2 NVMe,500GB,"207,410","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 6,800MB/s / 순차쓰기 : 5,800MB/s / 읽기IOPS : 760K / 쓰기IOPS : 1,200K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.8g 닫기",https://img.danuri.io/catalog-image/528/669/122/c8e16dd1f6e443cf809f94a41e32cbe4.jpeg?shrink=130:130&_v=20260921142624,https://prod.danawa.com/info/?pcode=122669528&cate=112760
268,ADATA XPG SX8200 Pro M.2 NVMe 파인인포,512GB,"191,480","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / DRAM 탑재 / DDR3 512MB / 컨트롤러 : 실리콘모션 / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,350MB/s / 읽기IOPS : 390K / 쓰기IOPS : 380K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / AES 암호화 / [환경특성] MTBF : 200만 / TBW : 320TB / A/S기간 : 5년 , 제한보증 / 방열판 제공(탈거가능) / 두께 : 3.5mm / 8g 닫기",https://img.danuri.io/catalog-image/977/552/102/b7a40f27d0234374adc0f2ab9d4e11c0.jpg?shrink=130:130&_v=20260921131013,https://prod.danawa.com/info/?pcode=102552977&cate=112760
269,BIWIN M350 M.2 NVMe,2TB,"412,500","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 5,200MB/s / 순차쓰기 : 4,800MB/s / 읽기IOPS : 400K / 쓰기IOPS : 600K / [지원기능] S.M.A.R.T / SLC캐싱 / TRIM / HMB / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.45mm / 9g 닫기",https://img.danuri.io/catalog-image/991/943/099/7a03ac351b41496a9fa1e8dab394a8d0.jpg?shrink=130:130&_v=20260921132638,https://prod.danawa.com/info/?pcode=99943991&cate=112760
270,BIWIN M350 M.2 NVMe,1TB,"255,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 5,200MB/s / 순차쓰기 : 4,800MB/s / 읽기IOPS : 400K / 쓰기IOPS : 600K / [지원기능] S.M.A.R.T / SLC캐싱 / TRIM / HMB / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.45mm / 9g 닫기",https://img.danuri.io/catalog-image/991/943/099/7a03ac351b41496a9fa1e8dab394a8d0.jpg?shrink=130:130&_v=20260921132638,https://prod.danawa.com/info/?pcode=99944000&cate=112760
271,킹스톤 KC3000 M.2 NVMe,2TB,"642,360","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 1GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,000MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 900K / 쓰기IOPS : 1,000K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 2.21mm / 7g 닫기",https://img.danuri.io/catalog-image/165/773/096/5735dc456087458990aed7deb8bea266.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=96773093&cate=112760
272,킹스톤 KC3000 M.2 NVMe,4TB,"1,484,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 1GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,000MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 900K / 쓰기IOPS : 1,000K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 2.21mm / 7g 닫기",https://img.danuri.io/catalog-image/165/773/096/5735dc456087458990aed7deb8bea266.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=96773027&cate=112760
273,킹스톤 KC3000 M.2 NVMe,1TB,"437,910","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 1GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,000MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 900K / 쓰기IOPS : 1,000K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 2.21mm / 7g 닫기",https://img.danuri.io/catalog-image/165/773/096/5735dc456087458990aed7deb8bea266.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=96773165&cate=112760
274,킹스톤 KC3000 M.2 NVMe,512GB,"269,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 1GB / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,000MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 900K / 쓰기IOPS : 1,000K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 800TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 2.21mm / 7g 닫기",https://img.danuri.io/catalog-image/165/773/096/5735dc456087458990aed7deb8bea266.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=96773204&cate=112760
275,ADATA LEGEND 860 M.2 NVMe,1TB,"278,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Realtek / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 3,000MB/s / [지원기능] HMB / ECC / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 160TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 3.13mm / 9.5g 닫기",https://img.danuri.io/catalog-image/273/250/079/359ef983db984c43b4f93daa447832c1.jpg?shrink=130:130&_v=20260921081230,https://prod.danawa.com/info/?pcode=79250330&cate=112760
276,ADATA LEGEND 860 M.2 NVMe,2TB,"482,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Realtek / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 3,000MB/s / [지원기능] HMB / ECC / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 160TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 3.13mm / 9.5g 닫기",https://img.danuri.io/catalog-image/273/250/079/359ef983db984c43b4f93daa447832c1.jpg?shrink=130:130&_v=20260921081230,https://prod.danawa.com/info/?pcode=79401872&cate=112760
277,ADATA LEGEND 860 M.2 NVMe,500GB,"164,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : Realtek / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 3,000MB/s / [지원기능] HMB / ECC / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 160TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 3.13mm / 9.5g 닫기",https://img.danuri.io/catalog-image/273/250/079/359ef983db984c43b4f93daa447832c1.jpg?shrink=130:130&_v=20260921081230,https://prod.danawa.com/info/?pcode=79250273&cate=112760
278,BIWIN Black Opal X570 M.2 NVMe,4TB,"1,050,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 14,500MB/s / 순차쓰기 : 10,000MB/s / 읽기IOPS : 2,000K / 쓰기IOPS : 1,400K / [지원기능] HMB / SLC캐싱 / [환경특성] MTBF : 150만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.5mm / 9g 닫기",https://img.danuri.io/catalog-image/824/424/095/44f3194470b046ca885401dd4b176a47.jpg?shrink=130:130&_v=20260921132703,https://prod.danawa.com/info/?pcode=95424833&cate=112760
279,BIWIN Black Opal X570 M.2 NVMe,2TB,"511,250","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 14,500MB/s / 순차쓰기 : 10,000MB/s / 읽기IOPS : 2,000K / 쓰기IOPS : 1,400K / [지원기능] HMB / SLC캐싱 / [환경특성] MTBF : 150만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.5mm / 9g 닫기",https://img.danuri.io/catalog-image/824/424/095/44f3194470b046ca885401dd4b176a47.jpg?shrink=130:130&_v=20260921132703,https://prod.danawa.com/info/?pcode=95424824&cate=112760
280,BIWIN Black Opal X570 M.2 NVMe,1TB,"310,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 14,500MB/s / 순차쓰기 : 10,000MB/s / 읽기IOPS : 2,000K / 쓰기IOPS : 1,400K / [지원기능] HMB / SLC캐싱 / [환경특성] MTBF : 150만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.5mm / 9g 닫기",https://img.danuri.io/catalog-image/824/424/095/44f3194470b046ca885401dd4b176a47.jpg?shrink=130:130&_v=20260921132703,https://prod.danawa.com/info/?pcode=95424803&cate=112760
281,COLORFUL SL500 디앤디컴,512GB,"104,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 480MB/s / [환경특성] A/S기간 : 3년 / 두께 : 7mm 닫기,https://img.danuri.io/catalog-image/551/585/015/c8c921c388394691affa20c4f3771159.jpg?shrink=130:130&_v=20260921130913,https://prod.danawa.com/info/?pcode=15585551&cate=112760
282,COLORFUL SL500 디앤디컴,256GB,"59,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 480MB/s / [환경특성] A/S기간 : 3년 / 두께 : 7mm 닫기,https://img.danuri.io/catalog-image/551/585/015/c8c921c388394691affa20c4f3771159.jpg?shrink=130:130&_v=20260921130913,https://prod.danawa.com/info/?pcode=15585548&cate=112760
